synthetic,work,acdc,gear,pl1_w,freq_ghz,cpu_util,gpu_util,perf_score,power_w,temp_c,fluency_violation,policy_ver,fence_ver,envelope_ver
1,W6,AC,Quiet,25,3.8,29.4,12.0,52.0,26.5,55.1,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,77.4,93.3,67.7,37.6,58.0,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,46.9,30.4,61.2,27.7,54.5,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,23.1,55.7,52.4,22.3,54.8,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,46.8,58.3,54.5,29.3,56.3,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,27.1,5.6,59.8,23.0,53.6,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,36.2,80.6,61.7,23.1,55.3,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,70.4,14.4,66.8,33.7,56.6,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,49.3,10.4,65.1,29.8,58.2,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,85.8,51.8,75.1,38.4,57.0,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,92.7,12.6,74.7,41.3,59.7,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,56.1,44.1,61.4,33.0,56.3,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,28.5,33.4,55.6,21.7,52.5,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,11.7,23.2,46.5,20.9,50.4,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,19.0,19.8,48.3,22.7,49.2,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,32.7,28.9,53.7,26.5,54.9,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,66.7,79.4,65.3,33.6,57.5,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,13.2,27.3,47.3,19.3,53.2,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,65.9,28.4,66.1,34.0,55.5,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,72.3,27.5,69.2,32.1,56.9,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,17.6,6.1,55.0,16.9,52.8,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,61.7,63.0,68.2,31.6,55.5,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,78.1,7.0,75.0,38.7,57.8,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,79.6,34.8,70.0,39.6,59.3,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,20.1,56.6,52.9,20.7,54.5,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,20.6,24.3,52.6,23.3,54.3,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,84.5,8.1,81.3,48.1,61.4,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,54.6,10.5,76.9,41.4,60.3,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,23.0,84.6,60.3,33.3,57.5,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,75.4,37.3,75.2,44.6,60.1,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,87.1,50.2,82.3,50.6,62.3,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,75.1,10.3,82.0,49.2,62.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,74.0,95.0,81.2,46.4,60.6,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,78.5,87.6,79.2,53.9,65.6,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,24.7,81.2,65.8,32.4,57.9,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,20.8,58.3,58.9,34.3,54.8,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,87.3,7.5,81.6,45.2,59.0,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,93.9,84.3,84.3,49.8,62.5,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,49.1,13.1,72.6,41.7,59.5,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,23.1,16.7,64.5,32.9,53.2,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,81.0,34.1,85.8,48.6,64.3,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,81.2,82.5,79.4,50.2,62.2,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,89.8,40.6,86.6,51.4,63.6,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,90.4,76.3,86.0,53.4,63.2,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,20.7,92.2,61.4,28.9,55.3,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,20.8,32.6,61.8,32.8,55.8,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,70.6,90.4,81.6,45.0,64.6,1,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,59.2,87.9,75.1,44.2,60.3,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,55.9,89.3,77.5,44.5,60.9,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,20.1,84.7,72.1,35.7,58.7,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,62.5,84.8,74.1,44.1,60.5,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,28.1,14.7,67.2,37.0,58.0,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,70.9,92.2,81.5,44.2,59.1,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,48.2,82.8,74.6,38.3,56.5,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,19.6,11.6,64.9,31.5,54.5,1,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,20.3,38.8,70.4,32.8,54.6,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,85.8,13.4,79.9,47.9,61.4,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,89.8,19.8,84.6,51.4,62.4,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,14.1,23.5,65.9,51.9,62.7,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,28.9,30.3,63.9,52.8,63.9,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,56.5,80.6,78.6,61.2,65.3,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,59.0,23.0,78.8,61.5,66.7,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,31.3,12.4,70.8,51.9,61.8,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,13.2,54.0,66.0,50.5,65.5,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,38.2,45.1,71.2,57.3,65.2,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,10.5,72.7,65.5,47.7,61.1,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,35.9,53.7,74.7,54.0,61.2,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,78.7,42.7,81.7,61.2,65.8,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,47.7,84.3,73.1,57.6,67.1,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,86.0,77.0,83.1,65.8,66.2,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,15.8,73.1,68.8,54.6,66.8,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,43.1,93.9,72.0,50.0,64.5,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,61.5,80.1,78.1,65.3,68.3,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,39.9,40.8,71.4,54.7,65.2,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,46.2,83.6,74.8,54.3,62.5,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,42.3,18.3,72.2,53.2,62.3,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,89.6,88.2,85.6,67.5,68.2,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,42.0,39.5,76.2,53.3,63.8,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,8.4,29.8,65.1,49.7,62.3,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,34.8,26.4,69.7,54.1,60.6,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,85.7,6.8,86.8,65.4,67.6,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,67.7,13.8,83.7,63.1,66.5,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,92.7,44.9,88.9,67.3,66.7,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,21.9,24.0,68.7,52.5,61.2,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,73.4,83.0,83.6,61.7,67.3,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,17.2,81.6,67.3,50.2,62.3,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,22.3,80.0,67.9,49.8,59.2,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,29.7,79.1,70.7,50.1,62.5,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,16.1,7.8,62.0,51.5,64.3,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,57.8,36.5,82.8,62.1,69.5,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,72.4,67.0,83.5,65.5,69.0,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,91.8,82.1,93.3,66.7,66.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,29.2,41.9,76.3,53.2,63.7,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,63.3,59.1,81.0,62.8,67.1,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,77.5,32.5,89.8,64.3,66.2,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,27.7,47.0,72.0,50.8,60.3,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,40.7,14.2,70.2,55.5,65.2,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,63.3,59.8,79.0,61.0,67.0,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,10.7,94.0,61.8,45.1,60.6,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,85.3,31.9,92.7,68.8,71.2,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,86.0,77.5,89.5,64.4,66.3,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,64.0,94.8,77.8,61.4,68.0,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,39.9,8.2,73.4,53.0,64.4,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,53.1,75.6,82.8,61.3,65.2,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,50.7,81.1,80.9,54.7,64.4,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,16.5,28.3,68.6,50.8,60.4,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,21.5,66.2,68.2,51.6,61.5,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,32.6,75.9,76.1,52.9,64.5,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,31.5,81.6,65.9,54.1,60.8,1,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,85.0,50.0,84.3,68.1,67.7,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,31.9,9.9,72.9,52.6,63.9,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,86.6,46.2,91.3,65.9,70.2,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,75.1,48.9,83.7,63.4,67.1,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,29.6,73.5,71.1,54.6,66.3,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,49.1,73.7,80.6,59.2,64.7,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,91.9,39.5,87.7,69.8,69.7,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,38.6,6.3,71.5,58.5,66.3,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,27.4,67.4,74.8,51.8,63.8,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,39.5,58.0,77.0,58.6,65.1,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,58.7,35.4,82.4,65.2,64.6,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,35.8,86.1,71.9,55.5,67.6,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,41.3,25.6,72.6,55.7,63.7,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,71.1,58.1,68.3,36.9,57.7,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,83.9,28.0,70.1,37.9,58.1,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,94.5,64.6,73.6,40.8,58.7,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,54.3,47.7,59.0,32.8,58.4,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,61.7,32.1,61.8,30.4,55.4,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,79.8,14.4,73.6,37.2,57.3,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,15.3,14.6,50.8,22.6,52.8,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,23.2,68.3,56.2,23.1,53.5,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,49.7,23.7,63.0,29.2,57.5,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,86.6,80.2,71.7,38.6,57.8,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,13.1,51.1,49.3,19.9,51.9,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,31.6,46.8,57.3,26.4,54.8,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,8.6,31.2,49.0,18.0,51.3,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,9.1,81.7,47.0,19.1,50.9,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,37.2,44.4,52.3,23.9,55.7,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,21.5,41.1,55.1,24.4,53.3,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,39.7,81.6,58.9,24.7,53.9,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,67.7,10.3,64.5,35.5,57.1,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,42.4,58.2,59.8,25.3,54.5,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,7.6,66.6,50.5,22.2,49.4,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,16.8,87.8,53.0,23.0,54.2,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,68.4,66.0,66.8,34.9,55.3,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,55.9,93.0,61.0,29.9,53.1,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,13.6,64.6,49.0,20.9,53.7,0,stub-1,1.0,1.0
1,W0,DC,Quiet,25,3.8,65.9,39.6,67.4,31.8,56.6,0,stub-1,1.0,1.0
1,W1,DC,Quiet,25,3.8,62.9,19.1,64.4,35.5,55.0,0,stub-1,1.0,1.0
1,W2,DC,Quiet,25,3.8,83.2,11.7,68.3,38.4,58.9,0,stub-1,1.0,1.0
1,W3,DC,Quiet,25,3.8,62.9,41.3,64.3,33.4,58.4,0,stub-1,1.0,1.0
1,W4,DC,Quiet,25,3.8,77.1,45.3,70.8,35.1,58.6,0,stub-1,1.0,1.0
1,W5,DC,Quiet,25,3.8,14.2,42.1,52.3,21.0,52.3,0,stub-1,1.0,1.0
1,W6,DC,Quiet,25,3.8,13.2,59.4,47.7,19.6,50.9,0,stub-1,1.0,1.0
1,W7,DC,Quiet,25,3.8,65.4,90.5,65.1,33.4,57.1,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,25.1,45.9,61.2,33.2,54.5,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,69.4,15.3,79.2,45.4,59.8,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,35.7,79.7,70.7,36.6,55.5,1,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,19.8,17.6,62.9,32.3,54.0,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,14.6,60.0,64.6,35.9,56.3,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,69.5,14.7,80.5,41.5,61.3,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,80.4,58.0,82.2,45.9,59.0,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,17.1,49.9,56.4,31.7,56.0,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,89.2,80.5,80.8,50.5,63.5,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,57.1,70.7,73.8,43.6,61.3,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,59.0,84.4,72.4,42.7,63.3,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,29.6,91.7,65.6,37.6,57.8,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,17.0,42.1,61.2,29.1,54.5,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,69.1,89.2,82.8,44.4,59.8,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,61.2,31.2,73.4,45.8,63.2,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,91.2,50.4,84.5,50.2,61.3,0,stub-1,1.0,1.0
1,W0,AC,Balance,40,4.8,15.4,36.7,58.3,32.2,55.5,0,stub-1,1.0,1.0
1,W1,AC,Balance,40,4.8,72.3,80.7,76.6,45.2,63.7,0,stub-1,1.0,1.0
1,W2,AC,Balance,40,4.8,77.7,52.0,82.6,47.6,61.2,0,stub-1,1.0,1.0
1,W3,AC,Balance,40,4.8,19.5,30.8,61.7,32.9,59.4,0,stub-1,1.0,1.0
1,W4,AC,Balance,40,4.8,67.2,31.6,77.8,44.3,60.8,0,stub-1,1.0,1.0
1,W5,AC,Balance,40,4.8,71.6,82.8,77.8,45.8,59.1,0,stub-1,1.0,1.0
1,W6,AC,Balance,40,4.8,26.4,75.6,66.3,33.0,54.8,0,stub-1,1.0,1.0
1,W7,AC,Balance,40,4.8,39.9,91.1,63.7,39.7,58.7,0,stub-1,1.0,1.0
1,W0,DC,Balance,40,4.8,54.7,6.2,74.0,44.5,61.1,0,stub-1,1.0,1.0
1,W1,DC,Balance,40,4.8,79.7,87.0,75.6,47.1,59.4,0,stub-1,1.0,1.0
1,W2,DC,Balance,40,4.8,73.0,54.2,75.4,44.1,61.7,0,stub-1,1.0,1.0
1,W3,DC,Balance,40,4.8,66.4,21.8,77.0,45.7,62.6,0,stub-1,1.0,1.0
1,W4,DC,Balance,40,4.8,38.9,43.6,67.8,37.4,57.1,0,stub-1,1.0,1.0
1,W5,DC,Balance,40,4.8,68.9,18.9,77.1,46.2,62.3,0,stub-1,1.0,1.0
1,W6,DC,Balance,40,4.8,9.6,88.9,57.2,28.4,53.0,0,stub-1,1.0,1.0
1,W7,DC,Balance,40,4.8,37.2,75.6,69.0,36.7,58.8,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,21.5,11.1,63.4,50.8,62.1,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,24.9,24.2,67.2,50.8,64.0,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,24.7,72.7,57.5,50.4,64.5,1,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,65.2,45.1,72.0,64.1,66.3,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,60.9,91.3,77.2,59.1,68.8,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,53.6,30.5,72.4,62.1,65.2,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,38.7,77.3,70.8,55.4,65.2,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,51.3,90.3,74.2,60.8,69.5,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,53.4,5.7,80.1,60.0,66.5,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,43.2,14.4,67.0,53.3,63.1,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,92.9,74.8,83.6,64.9,67.7,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,34.9,12.9,68.7,57.6,66.0,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,55.2,56.7,76.9,60.8,64.7,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,6.5,65.6,64.7,44.3,60.1,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,60.7,73.0,74.2,59.1,68.8,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,14.6,75.8,67.4,48.9,62.7,0,stub-1,1.0,1.0
1,W0,AC,Beast,65,5.0,73.9,44.4,78.7,65.8,66.2,0,stub-1,1.0,1.0
1,W1,AC,Beast,65,5.0,17.3,40.2,65.8,50.6,60.9,0,stub-1,1.0,1.0
1,W2,AC,Beast,65,5.0,91.4,18.0,84.5,64.4,68.2,0,stub-1,1.0,1.0
1,W3,AC,Beast,65,5.0,90.5,54.8,82.5,67.1,68.2,0,stub-1,1.0,1.0
1,W4,AC,Beast,65,5.0,5.5,58.7,54.6,45.7,60.2,0,stub-1,1.0,1.0
1,W5,AC,Beast,65,5.0,35.9,42.1,75.5,53.0,62.1,0,stub-1,1.0,1.0
1,W6,AC,Beast,65,5.0,19.5,24.9,66.8,49.2,63.4,0,stub-1,1.0,1.0
1,W7,AC,Beast,65,5.0,81.7,81.6,89.4,71.8,68.1,0,stub-1,1.0,1.0
1,W0,DC,Beast,65,5.0,46.5,54.5,73.7,57.9,67.2,0,stub-1,1.0,1.0
1,W1,DC,Beast,65,5.0,48.8,34.8,77.4,59.7,67.5,0,stub-1,1.0,1.0
1,W2,DC,Beast,65,5.0,14.0,60.8,66.3,48.0,59.8,0,stub-1,1.0,1.0
1,W3,DC,Beast,65,5.0,57.6,55.9,78.5,58.7,66.5,0,stub-1,1.0,1.0
1,W4,DC,Beast,65,5.0,43.5,5.4,73.1,57.8,65.1,0,stub-1,1.0,1.0
1,W5,DC,Beast,65,5.0,17.1,71.0,61.9,51.4,61.8,0,stub-1,1.0,1.0
1,W6,DC,Beast,65,5.0,37.3,32.5,69.4,54.4,61.8,0,stub-1,1.0,1.0
1,W7,DC,Beast,65,5.0,82.3,17.6,81.1,64.6,67.3,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,84.8,11.9,88.3,66.9,68.0,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,57.4,41.5,79.6,56.2,62.9,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,54.6,53.9,82.2,59.1,65.9,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,74.5,71.0,81.9,63.6,68.9,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,50.9,40.7,73.3,58.2,66.9,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,19.9,51.3,63.9,49.3,62.6,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,90.4,64.3,94.3,67.4,67.2,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,24.7,48.9,70.1,53.4,64.3,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,8.9,23.6,67.4,46.7,59.7,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,9.2,93.3,65.8,46.4,63.3,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,51.9,79.7,79.2,57.1,64.1,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,37.9,63.8,73.3,56.2,63.1,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,38.9,86.7,71.3,55.0,65.4,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,59.4,50.2,77.7,61.1,67.1,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,11.9,62.9,66.4,49.7,60.9,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,15.6,25.7,70.7,50.6,60.5,0,stub-1,1.0,1.0
1,W0,AC,Extreme,65,5.2,48.3,48.1,77.3,58.7,65.7,0,stub-1,1.0,1.0
1,W1,AC,Extreme,65,5.2,8.9,56.6,64.5,49.2,64.0,0,stub-1,1.0,1.0
1,W2,AC,Extreme,65,5.2,8.5,56.5,67.1,48.2,63.5,0,stub-1,1.0,1.0
1,W3,AC,Extreme,65,5.2,55.7,6.7,86.0,58.9,63.4,0,stub-1,1.0,1.0
1,W4,AC,Extreme,65,5.2,30.5,12.7,62.6,55.1,64.9,0,stub-1,1.0,1.0
1,W5,AC,Extreme,65,5.2,59.1,76.5,78.8,60.8,65.4,0,stub-1,1.0,1.0
1,W6,AC,Extreme,65,5.2,64.4,28.8,81.3,59.8,64.0,0,stub-1,1.0,1.0
1,W7,AC,Extreme,65,5.2,25.7,39.7,71.3,53.0,64.2,0,stub-1,1.0,1.0
1,W0,DC,Extreme,65,5.2,82.4,50.4,85.6,66.6,69.7,0,stub-1,1.0,1.0
1,W1,DC,Extreme,65,5.2,60.3,8.5,82.4,61.1,64.6,0,stub-1,1.0,1.0
1,W2,DC,Extreme,65,5.2,15.6,48.4,69.9,51.4,64.5,0,stub-1,1.0,1.0
1,W3,DC,Extreme,65,5.2,63.4,52.0,75.8,60.9,66.7,0,stub-1,1.0,1.0
1,W4,DC,Extreme,65,5.2,52.7,25.7,79.9,55.3,62.9,0,stub-1,1.0,1.0
1,W5,DC,Extreme,65,5.2,73.5,67.7,87.2,64.8,68.1,0,stub-1,1.0,1.0
1,W6,DC,Extreme,65,5.2,47.9,25.9,78.3,56.2,65.8,0,stub-1,1.0,1.0
1,W7,DC,Extreme,65,5.2,22.0,68.8,66.9,51.6,61.2,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,15.6,5.6,47.7,18.9,51.0,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,18.9,63.6,53.9,22.1,55.7,0,stub-1,1.0,1.0
1,W2,AC,Quiet,25,3.8,43.1,37.9,57.8,31.3,56.0,0,stub-1,1.0,1.0
1,W3,AC,Quiet,25,3.8,48.4,38.3,57.0,28.2,54.5,0,stub-1,1.0,1.0
1,W4,AC,Quiet,25,3.8,32.6,36.0,54.0,22.5,54.2,0,stub-1,1.0,1.0
1,W5,AC,Quiet,25,3.8,45.2,67.9,55.7,29.5,56.2,0,stub-1,1.0,1.0
1,W6,AC,Quiet,25,3.8,41.1,35.5,53.5,26.8,54.1,0,stub-1,1.0,1.0
1,W7,AC,Quiet,25,3.8,91.8,5.5,71.4,41.4,59.9,0,stub-1,1.0,1.0
1,W0,AC,Quiet,25,3.8,88.3,44.2,74.1,40.1,59.4,0,stub-1,1.0,1.0
1,W1,AC,Quiet,25,3.8,39.6,93.6,57.9,25.6,52.8,0,stub-1,1.0,1.0
